code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002417,深南股份,多元金融,江苏,3666.83,2.29,2.7,4.8,3.63,0.01,3.35,1.24,0.002,0.84,9.77,20100601,-4.05,-1.5,92.13,101.34,34.15,0.25,38224.0
603398,邦宝益智,文教休闲,广东,37.78,2.96,2.96,10.18,3.6,2.27,1.36,0.46,0.27,2.45,4.29,20151209,2.53,0.85,56.01,99.74,34.73,15.61,14212.0
601258,*ST庞大,汽车服务,河北,0.0,65.38,65.38,285.13,140.02,73.87,35.48,0.54,-0.317,0.68,1.61,20110428,-60.0,-0.92,-56.44,-783.9,6.42,-12.85,326824.0
300323,华灿光电,半导体,湖北,0.0,8.32,10.92,123.9,44.98,47.81,37.75,3.46,-0.654,4.73,1.08,20120601,2.01,0.18,-15.81,-243.51,-6.92,-36.32,33881.0
600385,*ST金泰,黄金,山东,0.0,1.43,1.48,1.87,1.73,0.0,2.99,2.02,-0.057999999999999996,0.37,20.03,20010723,-4.27,-2.88,-20.41,-15.8,88.28,-257.82,9899.0
000526,紫光学大,文教休闲,福建,38.7,0.96,0.96,38.73,17.48,1.41,0.58,0.6,0.665,1.5,22.83,19931101,-0.13,-0.13,3.8,-6.32,29.0,2.63,10175.0
300768,迪普科技,软件服务,浙江,67.56,0.4,4.0,19.65,19.01,0.2,6.83,1.71,0.41,4.01,8.85,20190412,4.84,1.21,0.0,0.0,71.16,29.05,20225.0
300367,东方网力,IT设备,北京,0.0,8.35,11.96,69.8,46.37,3.0,12.74,1.07,-0.223,3.1,1.36,20140129,10.88,0.91,-52.55,-239.09,61.71,-41.24,56437.0
603605,珀莱雅,日用化工,浙江,57.36,0.62,2.01,27.04,16.33,5.88,8.31,4.13,1.2,9.27,9.84,20171115,7.88,3.91,33.35,32.04,63.85,11.54,9770.0
603933,睿能科技,纺织机械,福建,65.84,0.5,2.01,13.89,12.3,0.56,4.0,1.99,0.18,5.21,3.04,20170706,4.02,2.0,-25.95,-65.27,16.11,3.3,20718.0
603399,吉翔股份,小金属,辽宁,0.0,5.08,5.47,35.85,25.55,3.22,17.42,3.19,-0.061,4.3,2.51,20120824,3.1,0.57,-19.97,-114.48,10.77,-1.57,15145.0
000862,银星能源,新型电力,宁夏,113.98,5.01,7.06,94.4,20.01,70.78,26.79,3.79,0.033,3.71,1.36,19980915,-7.88,-1.12,9.97,-68.97,31.47,2.37,73241.0
300624,万兴科技,软件服务,西藏,47.71,0.49,0.81,8.58,5.12,1.42,3.58,4.39,1.13,8.83,8.02,20180118,2.9,3.56,34.42,25.29,93.29,17.61,10729.0
603333,尚纬股份,电气设备,四川,48.06,5.14,5.2,27.07,19.43,5.12,6.33,1.22,0.182,2.88,4.06,20120507,3.33,0.64,29.01,83.22,21.2,6.66,16675.0
300052,中青宝,互联网,深圳,41.69,2.6,2.64,13.78,6.21,0.96,3.55,1.35,0.26,3.22,4.49,20100211,1.97,0.75,24.0,107.47,56.2,27.72,39636.0
002751,易尚展示,家居用品,深圳,75.15,1.18,1.55,30.2,11.96,10.6,5.71,3.7,0.23600000000000002,6.77,3.49,20150424,3.11,2.01,28.47,-36.03,36.75,4.79,33000.0
300415,伊之密,专用机械,广东,13.68,2.78,4.32,28.24,16.96,4.44,0.28,0.06,0.42,2.92,2.57,20150123,7.44,1.72,6.15,11.7,34.98,10.99,15763.0
300601,康泰生物,生物制药,深圳,98.84,2.62,6.45,36.46,17.0,8.02,9.59,1.49,0.68,3.79,23.19,20170207,8.86,1.37,-7.05,14.53,91.89,30.9,15383.0
000507,珠海港,港口,广东,28.51,7.72,9.3,92.79,23.63,29.68,16.62,1.79,0.17,5.66,1.05,19930326,12.45,1.34,33.41,1.99,15.07,6.12,107014.0
603516,淳中科技,通信设备,北京,34.39,0.88,1.31,9.12,5.96,0.76,4.63,3.54,0.7390000000000001,6.21,5.45,20180202,1.99,1.52,40.84,40.83,67.03,34.49,11662.0
300679,电连技术,元器件,深圳,58.76,1.33,2.81,41.69,32.52,4.37,20.97,7.47,0.49700000000000005,12.33,3.16,20170731,9.99,3.56,58.75,-30.71,27.68,9.35,20414.0
000967,盈峰环境,环境保护,浙江,14.91,11.46,31.63,236.65,105.74,9.9,96.95,3.07,0.305,4.78,1.27,20000330,20.25,0.64,-3.18,71.9,24.88,11.05,28698.0
300548,博创科技,元器件,浙江,453.61,0.83,0.83,7.36,4.8,1.3,2.47,2.96,0.09,7.39,7.39,20161012,2.54,3.05,33.44,-83.21,22.12,2.9,8334.0
600289,*ST信通,软件服务,黑龙江,0.0,5.66,6.31,25.0,19.47,3.48,14.11,2.24,-0.27,-1.49,-1.65,20000720,-32.57,-5.16,-36.32,62.85,71.16,-37.26,37111.0
600259,广晟有色,小金属,海南,95.0,3.02,3.02,37.66,27.16,2.85,20.88,6.92,0.233,5.8,5.09,20000525,-6.71,-2.22,80.15,152.02,5.22,2.45,48710.0
603158,腾龙股份,汽车配件,江苏,28.82,2.17,2.17,17.98,8.83,4.44,2.75,1.27,0.363,4.69,2.98,20150320,5.37,2.48,-8.51,-4.28,32.8,11.68,8162.0
600885,宏发股份,电气设备,湖北,28.54,7.45,7.45,104.92,62.39,25.38,4.49,0.6,0.746,6.41,4.43,19960205,30.47,4.09,1.87,-5.54,39.25,10.8,11142.0
600198,大唐电信,通信设备,北京,0.0,8.8,8.82,63.25,29.64,5.07,36.79,4.17,-0.628,-0.4,-22.91,19981021,-49.6,-5.62,-45.1,-319.6,33.67,-64.25,95122.0
000636,风华高科,元器件,广东,23.79,8.95,8.95,67.29,30.77,21.39,24.07,2.69,0.395,6.19,2.02,19961129,16.77,1.87,-32.02,-60.2,26.3,14.8,102765.0
601162,天风证券,证券,湖北,117.69,23.53,51.8,588.83,0.0,1.15,42.63,0.82,0.037000000000000005,2.33,2.52,20181019,20.09,0.39,23.87,-26.6,0.0,7.87,101887.0
002456,欧菲光,元器件,深圳,146.5,26.68,27.13,417.03,239.33,119.57,31.63,1.17,0.067,3.22,4.04,20100803,28.19,1.04,21.67,-86.88,9.81,0.48,172533.0
300475,聚隆科技,专用机械,安徽,47.29,1.94,3.0,14.69,12.73,1.24,4.34,1.45,0.18100000000000002,4.24,2.69,20150610,5.82,1.94,6.4,119.61,35.59,25.25,11858.0
002681,奋达科技,家用电器,深圳,53.72,11.1,20.58,75.73,23.52,9.98,26.72,1.3,0.065,2.6,1.8,20120605,6.04,0.29,3.46,-48.54,19.51,5.4,58761.0
600815,*ST厦工,工程机械,福建,0.0,9.59,9.59,40.64,29.56,5.85,20.57,2.14,-0.5660000000000001,-0.74,-4.1,19940128,-40.0,-4.17,-34.02,-411.62,12.15,-36.3,40128.0
300013,新宁物流,仓储物流,江苏,119.82,4.09,4.47,27.45,10.14,5.29,7.57,1.69,0.046,3.21,2.3,20091030,2.12,0.47,-3.77,-44.95,34.34,3.0,12445.0
600588,用友网络,软件服务,北京,126.4,24.75,24.86,152.24,79.88,26.58,15.98,0.64,0.18,2.51,12.09,20010518,18.24,0.73,10.14,196.39,61.9,8.92,78980.0
002816,和科达,专用机械,深圳,0.0,0.93,1.0,5.99,4.63,0.77,2.05,2.05,-0.21,5.05,4.53,20161025,1.91,1.91,-61.4,-415.29,33.15,-24.19,8085.0
600858,银座股份,百货,山东,39.35,5.18,5.2,124.57,43.73,37.18,9.65,1.86,0.092,5.93,0.82,19940506,14.96,2.88,-4.5,33.18,20.4,0.52,20067.0
603035,常熟汽饰,汽车配件,江苏,10.35,1.72,2.8,59.72,17.26,13.39,11.36,4.06,0.737,9.33,1.09,20170105,10.76,3.84,22.11,-33.84,22.83,16.26,21135.0
600654,*ST中安,软件服务,上海,0.0,7.55,12.83,55.4,26.54,4.14,9.89,0.77,-0.225,-0.08,-17.6,19901219,-25.69,-2.0,-33.78,-167.09,18.47,-14.94,77732.0
603501,韦尔股份,半导体,上海,622.84,1.41,8.64,168.83,105.89,14.93,65.68,7.6,0.17,8.85,14.69,20170504,6.79,0.79,39.93,-45.4,26.59,1.44,17157.0
600338,西藏珠峰,铅锌,西藏,12.88,9.14,9.14,46.35,26.62,13.24,0.22,0.02,0.569,2.93,3.34,20001227,22.8,2.49,-14.4,-32.34,71.18,38.69,34009.0
002575,群兴玩具,文教休闲,广东,0.0,5.88,5.89,9.06,1.6,0.0,1.54,0.26,-0.035,1.49,5.07,20110422,1.01,0.17,163.57,-448.68,79.94,-58.11,31093.0
002556,辉隆股份,其他商业,安徽,31.96,7.16,7.18,81.26,58.37,5.98,8.37,1.17,0.126,3.31,1.62,20110302,8.21,1.14,5.7,-35.11,4.56,0.68,40929.0
603990,麦迪科技,软件服务,江苏,262.41,0.84,1.13,7.19,4.31,2.13,1.36,1.2,0.096,4.13,8.15,20161208,2.11,1.87,10.95,-4.92,74.08,6.1,5449.0
000860,顺鑫农业,白酒,北京,43.73,7.42,7.42,204.09,158.99,30.46,26.27,3.54,0.8959999999999999,9.83,5.32,19981104,33.05,4.46,20.19,23.93,34.91,6.01,32014.0
600126,杭钢股份,普钢,浙江,15.45,33.77,33.77,273.92,127.27,92.64,102.68,3.04,0.243,5.74,0.87,19980311,52.17,1.54,-1.26,-48.83,7.41,4.21,37357.0
300272,开能健康,环境保护,上海,28.54,3.77,5.81,17.57,5.83,3.01,2.22,0.38,0.121,2.03,2.27,20111102,3.3,0.57,14.19,-78.34,43.64,9.74,19678.0
002167,东方锆业,小金属,广东,406.86,6.19,6.21,23.52,6.31,8.1,5.98,0.96,0.013000000000000001,1.69,4.09,20070913,-1.24,-0.2,-20.65,-47.5,29.99,2.36,52776.0
300413,芒果超媒,影视音像,湖南,43.01,8.34,17.8,166.86,119.77,1.81,55.72,3.13,0.547,4.83,6.5,20150121,18.98,1.07,14.63,19.92,37.58,11.84,15449.0
002448,中原内配,汽车配件,河南,18.64,4.71,6.07,42.36,16.34,11.14,6.51,1.07,0.204,4.42,1.15,20100716,14.02,2.31,-7.63,-36.8,33.22,11.15,66128.0
002675,东诚药业,化学制药,山东,35.06,6.6,8.02,74.45,30.48,8.35,23.48,2.93,0.348,5.54,2.93,20120525,11.04,1.38,33.38,43.98,59.55,12.82,25024.0
002557,洽洽食品,食品,安徽,32.27,5.07,5.07,47.63,30.4,10.85,15.67,3.09,0.79,6.81,4.99,20110302,11.32,2.23,10.64,32.27,33.36,12.44,14216.0
603229,奥翔药业,化学制药,浙江,35.63,0.54,1.6,8.43,5.64,1.72,2.29,1.43,0.314,3.99,3.74,20170509,2.27,1.42,31.88,55.48,52.63,24.72,9432.0
603079,圣达生物,食品,浙江,79.01,0.37,1.12,15.12,7.44,3.23,4.31,3.85,0.39899999999999997,7.34,5.72,20170823,2.48,2.22,5.44,-13.65,34.47,11.94,5823.0
600226,瀚叶股份,互联网,浙江,40.53,19.93,31.39,50.68,15.62,5.17,3.24,0.1,0.069,1.41,2.65,19991116,8.16,0.26,-6.85,1.99,40.39,32.8,66114.0
601789,宁波建工,建筑工程,浙江,17.65,9.76,9.76,154.12,130.05,10.2,5.15,0.53,0.161,2.88,1.31,20110816,12.2,1.25,15.36,3.06,7.23,1.25,43577.0
300458,全志科技,元器件,广东,44.76,2.13,3.31,25.7,22.06,1.42,6.3,1.9,0.45899999999999996,6.63,4.14,20150515,11.13,3.37,3.05,4.93,32.02,14.29,29014.0
300468,四方精创,软件服务,深圳,89.25,1.86,1.89,11.56,6.68,2.82,5.3,2.8,0.3,5.75,6.22,20150527,3.37,1.78,1.93,3.19,47.13,17.31,18370.0
000035,中国天楹,环境保护,江苏,31.25,12.81,25.24,423.03,116.55,71.75,80.67,3.2,0.17,4.07,1.58,19940408,14.68,0.58,855.67,134.43,14.13,2.99,40000.0
000713,丰乐种业,种植业,安徽,398.88,3.89,4.28,26.19,16.13,4.7,5.64,1.32,0.013999999999999999,3.68,2.04,19970422,4.77,1.12,48.08,128.55,13.77,0.37,80381.0
603996,ST中新,家用电器,浙江,0.0,3.0,3.0,37.96,31.37,5.15,5.57,1.86,-0.67,4.0,1.13,20151222,2.64,0.88,-91.28,-325.17,-10.42,-40.48,20141.0
300382,斯莱克,专用机械,江苏,26.54,5.65,5.65,18.99,14.07,2.73,0.96,0.17,0.157,1.77,3.15,20140129,2.77,0.49,40.34,6.01,41.73,15.56,7617.0
002619,艾格拉斯,互联网,浙江,17.66,14.21,18.45,73.42,26.75,0.03,30.91,1.68,0.131,3.61,0.85,20110929,17.43,0.94,-4.67,-31.11,68.09,46.17,54481.0
300194,福安药业,化学制药,重庆,20.49,8.93,11.9,45.57,19.16,8.79,22.31,1.88,0.19,3.3,1.57,20110322,4.39,0.37,2.9,-1.48,65.02,10.69,49924.0
300325,德威新材,塑料,江苏,0.0,9.96,10.06,39.34,25.69,7.22,0.18,0.02,-0.008,1.35,2.32,20120601,2.81,0.28,-53.7,-132.93,13.84,-0.96,48090.0
000681,视觉中国,互联网,江苏,50.0,6.61,7.01,42.1,10.66,0.03,16.14,2.3,0.307,4.4,4.65,19970121,13.41,1.91,-16.5,-2.4,64.77,36.68,33984.0
002082,万邦德,铝,浙江,19.96,2.38,2.38,36.21,22.28,4.83,2.42,1.02,0.316,6.57,1.28,20061120,9.93,4.17,18.6,46.75,3.87,0.63,23498.0
002629,*ST仁智,石油开采,浙江,0.0,3.45,4.12,2.95,1.19,0.39,0.89,0.22,-0.027000000000000003,0.03,47.02,20111103,-5.21,-1.26,-97.44,47.34,23.62,-17.22,31139.0
300127,银河磁体,元器件,四川,37.39,2.27,3.23,12.88,10.56,1.72,4.96,1.54,0.342,3.78,4.51,20101013,2.63,0.81,-3.79,-10.65,34.51,24.89,30036.0
300256,星星科技,元器件,浙江,172.38,7.94,9.58,92.7,49.6,24.06,22.3,2.33,0.023,1.77,3.03,20110819,-15.13,-1.58,4.9,-68.98,15.98,0.61,47813.0
600409,三友化工,化工原料,河北,15.75,20.37,20.64,255.58,80.62,152.53,35.45,1.72,0.256,5.38,1.0,20030618,50.7,2.46,3.6,-65.82,20.01,3.41,79714.0
603336,宏辉果蔬,农业综合,广东,34.31,0.89,2.25,9.68,6.24,1.47,1.97,0.88,0.282,3.81,3.39,20161124,4.15,1.84,13.39,15.61,17.0,10.46,31073.0
600111,北方稀土,小金属,内蒙,57.49,36.33,36.33,236.43,173.08,33.4,1.55,0.04,0.127,2.63,3.71,19970924,42.33,1.17,51.18,21.56,10.58,3.27,335729.0
300314,戴维医疗,医疗保健,浙江,46.58,1.89,2.88,9.01,6.16,2.15,1.76,0.61,0.14,2.8,3.1,20120508,2.92,1.01,20.99,7.57,51.4,17.05,20200.0
002565,顺灏股份,造纸,上海,70.79,10.56,10.6,33.3,18.18,5.45,4.8,0.45,0.069,2.04,3.2,20110318,5.52,0.52,-11.27,15.01,26.56,5.68,102921.0
600167,联美控股,供气供热,辽宁,23.4,22.88,22.88,106.58,56.17,27.41,6.97,0.3,0.401,2.94,4.25,19990128,35.04,1.53,10.56,25.1,50.53,47.55,11523.0
000533,顺钠股份,电气设备,广东,1098.0,6.85,6.91,24.46,18.9,2.11,0.41,0.06,0.002,0.88,3.1,19940103,-2.22,-0.32,-89.43,105.88,27.45,0.13,46121.0
603679,华体科技,电气设备,四川,43.28,0.4,1.02,12.1,9.23,0.87,2.34,2.3,0.7879999999999999,6.5,7.0,20170621,3.23,3.18,40.05,70.06,37.61,15.29,5088.0
300211,亿通科技,通信设备,江苏,469.37,1.49,3.03,5.14,3.3,1.28,0.37,0.12,0.012,1.57,4.6,20110505,1.15,0.38,-24.11,23.33,25.23,4.67,13139.0
002810,山东赫达,化工原料,山东,18.08,1.36,1.9,14.22,5.63,7.13,1.54,0.81,0.67,4.61,3.39,20160826,4.95,2.6,25.06,117.39,32.92,14.9,13529.0
000622,恒立实业,汽车配件,湖南,93.41,4.25,4.25,3.17,3.0,0.16,1.96,0.46,0.036000000000000004,0.48,9.25,19961107,-4.17,-0.98,369.87,1303.65,4.57,6.44,42732.0
603818,曲美家居,家居用品,北京,33.35,4.84,4.89,76.03,17.8,16.84,3.61,0.74,0.16399999999999998,3.07,2.38,20150422,6.59,1.35,78.12,-15.71,44.96,2.66,20320.0
002390,信邦制药,中成药,贵州,35.3,15.96,16.67,102.59,59.29,24.31,36.24,2.17,0.12,2.93,1.93,20100416,-1.63,-0.1,-0.14,-24.16,21.4,3.99,61911.0
002835,同为股份,元器件,深圳,79.22,0.84,2.21,8.77,5.85,2.26,2.01,0.91,0.11800000000000001,3.08,4.04,20161228,2.49,1.13,8.55,6362.13,33.21,5.75,19052.0
002445,ST中南,影视音像,江苏,0.0,12.87,14.09,44.2,19.01,4.36,18.19,1.29,-0.2,1.21,0.94,20100713,-14.85,-1.05,-47.98,-1060.38,23.45,-60.71,29159.0
002504,弘高创意,装修装饰,北京,0.0,4.15,10.26,44.38,41.67,0.07,1.87,0.18,-0.096,0.84,3.44,20101118,5.66,0.55,-15.51,-808.5,1.62,-13.22,44738.0
600186,*ST莲花,食品,河南,15.08,10.62,10.62,14.72,4.96,1.69,3.0,0.28,0.08800000000000001,-0.19,-9.16,19980825,-16.5,-1.55,1.11,194.02,11.27,7.13,72696.0
603690,至纯科技,专用机械,上海,64.75,0.92,2.59,29.93,20.57,2.23,8.88,3.43,0.31,5.25,4.73,20170113,2.22,0.86,91.15,172.23,33.94,12.17,15684.0
603790,雅运股份,染料涂料,上海,22.8,0.62,1.91,13.93,11.16,0.71,3.09,1.62,0.5670000000000001,5.82,2.96,20180912,5.63,2.94,2.57,0.46,32.17,14.31,15340.0
002057,中钢天源,元器件,安徽,34.46,4.79,5.75,19.72,11.5,4.01,3.43,0.6,0.182,2.43,3.43,20060802,4.37,0.76,3.73,-1.66,27.61,10.48,77633.0
002727,一心堂,医药商业,云南,20.57,3.0,5.68,81.69,58.05,5.06,14.1,2.48,0.853,7.69,3.04,20140702,21.95,3.87,15.75,15.66,38.79,6.32,21726.0
002962,五方光电,元器件,湖北,44.97,0.5,2.02,18.57,13.99,3.67,10.29,5.1,0.8,7.91,4.57,20190917,3.49,1.73,0.0,0.0,33.91,23.12,60674.0
300638,广和通,通信设备,深圳,48.34,0.4,1.21,12.72,10.87,0.25,1.62,1.34,1.0,4.56,14.05,20170413,2.66,2.2,53.53,108.61,27.02,9.07,15098.0
300657,弘信电子,元器件,福建,37.57,1.12,2.07,35.3,25.02,7.98,7.78,3.76,0.78,6.82,5.01,20170523,3.98,1.92,15.22,60.97,14.25,7.28,9760.0
600731,湖南海利,农药化肥,湖南,23.06,3.27,3.55,23.71,12.94,5.78,6.62,1.86,0.21899999999999997,3.23,2.08,19960802,0.87,0.25,46.48,587.89,27.26,5.05,22639.0
603558,健盛集团,纺织,浙江,13.53,3.84,4.16,36.4,11.19,11.82,19.11,4.59,0.56,7.25,1.36,20150127,7.68,1.84,14.64,31.04,29.37,17.35,12206.0
300070,碧水源,环境保护,北京,48.54,21.81,31.65,627.74,203.93,5.66,67.31,2.13,0.115,6.03,1.23,20100421,87.22,2.76,17.54,-36.8,26.94,5.1,85364.0
002489,浙江永强,家居用品,浙江,17.09,18.79,21.76,57.88,32.31,8.82,2.83,0.13,0.16399999999999998,1.54,2.43,20101021,6.52,0.3,15.55,418.23,27.91,11.76,102000.0
300471,厚普股份,专用机械,四川,749.73,2.72,3.65,18.76,7.44,7.52,6.73,1.85,0.009000000000000001,3.31,2.66,20150611,0.74,0.2,17.87,102.11,29.77,1.05,32013.0
600250,南纺股份,商贸代理,江苏,58.6,2.59,2.59,16.0,5.36,0.2,1.96,0.76,0.081,2.4,2.62,20010306,1.1,0.43,-18.94,18.13,4.1,3.18,11866.0
600741,华域汽车,汽车配件,上海,12.44,31.53,31.53,1381.31,823.94,216.18,128.79,4.09,1.5630000000000002,15.26,1.7,19960826,270.69,8.59,-11.11,-22.58,14.54,4.67,47075.0
000150,宜华健康,医疗保健,广东,1443.8,8.06,8.78,81.13,27.49,6.95,3.25,0.37,0.003,2.75,2.07,20000807,11.17,1.27,-16.88,-98.74,20.86,0.19,43886.0
002072,*ST凯瑞,互联网,山东,0.0,1.66,1.76,4.18,3.19,0.0,1.92,1.09,-0.107,-1.18,-3.75,20061018,-6.14,-3.49,27.25,-12.45,5.32,-25.53,16788.0
300685,艾德生物,生物制药,福建,74.41,0.91,1.47,10.06,7.61,1.41,4.24,2.88,0.75,5.86,12.53,20170802,3.33,2.26,32.84,13.54,90.32,26.39,9180.0
300684,中石科技,化工原料,北京,63.35,0.98,2.52,9.75,6.48,2.7,1.08,0.43,0.303,2.91,8.81,20171227,3.69,1.46,-11.23,-29.18,34.75,15.16,18377.0
002563,森马服饰,服饰,浙江,15.91,18.49,26.99,165.43,111.45,21.79,25.93,0.96,0.484,4.28,2.4,20110311,51.32,1.9,35.82,2.79,44.37,9.86,19386.0
002902,铭普光磁,元器件,广东,363.48,1.08,2.1,18.02,13.5,3.19,4.65,2.21,0.049,5.07,4.7,20170929,3.46,1.65,-13.95,-31.21,14.98,1.04,43311.0
603103,横店影视,影视音像,浙江,27.08,0.74,6.34,34.01,16.17,8.89,5.74,0.9,0.41100000000000003,3.69,4.02,20171012,10.11,1.59,-3.43,-19.4,21.41,12.22,20110.0
603700,宁波水表,电器仪表,浙江,20.26,0.39,1.56,15.15,13.82,0.88,5.58,3.57,0.88,7.46,3.12,20190122,3.73,2.38,26.21,30.8,34.82,14.72,14542.0
300460,惠伦晶体,元器件,广东,394.67,1.68,1.68,9.94,4.3,3.72,2.57,1.53,0.019,3.92,2.49,20150515,2.07,1.23,-10.57,-69.88,14.37,1.41,19373.0
002829,星网宇达,通信设备,北京,478.78,0.61,1.57,16.26,8.48,2.33,3.94,2.51,0.034,5.46,3.94,20161213,3.29,2.1,-27.3,-73.42,47.63,2.63,11000.0
000987,越秀金控,多元金融,广东,13.17,26.67,27.53,1085.8,0.0,0.93,118.07,4.29,0.48700000000000004,6.26,1.37,20000718,17.9,0.65,61.07,357.02,0.0,19.48,41351.0
000068,华控赛格,环境保护,深圳,0.0,10.07,10.07,39.21,14.53,1.59,11.93,1.19,-0.071,0.45,8.82,19970611,-19.07,-1.89,-27.12,-48.28,28.51,-72.65,57630.0
600022,山东钢铁,普钢,山东,22.47,109.47,109.47,733.99,237.94,391.02,82.02,0.75,0.045,1.89,0.71,20040629,7.82,0.07,30.66,-79.76,6.76,0.92,302584.0
601360,三六零,互联网,天津,21.11,3.97,67.64,330.96,235.49,4.44,58.91,0.87,0.765,4.12,5.23,20120116,125.98,1.86,0.77,105.74,65.07,54.36,57220.0
000795,英洛华,矿物制品,山西,46.55,11.31,11.34,33.17,25.12,5.52,10.07,0.89,0.087,1.96,2.77,19970808,0.37,0.03,13.39,36.76,21.3,5.55,117321.0
002197,证通电子,电器仪表,深圳,147.76,4.35,5.15,57.29,27.68,12.56,17.4,3.38,0.038,4.65,1.61,20071218,1.63,0.32,-16.27,-46.2,30.69,2.41,66473.0
600423,*ST柳化,农药化肥,广西,0.0,7.99,7.99,20.58,5.96,14.1,18.86,2.36,-0.605,2.13,1.61,20030717,-10.6,-1.33,-80.82,-474.6,-8.79,-171.54,24345.0
300198,纳川股份,塑料,福建,8.77,8.31,10.32,33.16,12.34,3.52,0.62,0.06,0.35200000000000004,1.48,2.78,20110407,3.94,0.38,-36.94,6262.85,21.63,63.83,29148.0
002259,*ST升达,供气供热,四川,0.0,7.16,7.52,27.14,18.3,7.49,7.19,0.96,-0.109,1.88,1.1,20080716,-0.95,-0.13,10.72,-102.54,6.14,-10.03,29225.0
688058,宝兰德,软件服务,北京,123.27,0.09,0.4,1.98,1.8,0.02,0.15,0.39,0.527,22.48,3.85,20191101,1.3,3.24,0.0,0.0,0.0,29.2,11488.0
000088,盐 田 港,港口,深圳,33.32,19.42,19.42,107.04,12.68,18.19,7.96,0.41,0.124,3.59,1.54,19970728,33.01,1.7,55.76,-19.08,47.04,52.94,67702.0
603633,徕木股份,元器件,上海,35.17,1.4,2.03,12.88,6.34,5.09,1.15,0.56,0.177,3.71,2.24,20161117,3.92,1.93,0.96,-2.72,32.12,10.72,14363.0
000739,普洛药业,化学制药,浙江,25.54,11.47,11.79,63.23,37.72,18.87,4.34,0.37,0.366,3.09,4.03,19970509,19.22,1.63,15.99,57.87,32.02,7.97,35564.0
600576,祥源文化,影视音像,浙江,34.46,5.26,6.19,22.29,10.63,0.43,10.42,1.68,0.091,3.11,1.35,20030220,2.18,0.35,-10.58,-21.34,32.52,12.93,47463.0
000717,韶钢松山,普钢,广东,4.95,24.2,24.2,167.47,54.05,98.75,32.09,1.33,0.5329999999999999,3.09,1.14,19970508,12.31,0.51,11.77,-53.23,9.62,5.96,119015.0
601975,招商南油,水运,江苏,19.95,18.99,50.23,79.2,14.68,62.53,40.53,0.81,0.106,0.87,3.25,20190108,-51.1,-1.02,19.15,141.53,28.38,17.95,152253.0
600756,浪潮软件,软件服务,山东,0.0,3.24,3.24,29.37,17.95,1.46,10.57,3.26,-0.177,7.26,2.83,19960923,8.78,2.71,21.47,-157.28,48.69,-7.46,76464.0
002190,*ST集成,汽车配件,四川,8.94,3.45,3.59,32.45,10.77,4.64,13.12,3.66,1.6669999999999998,6.74,2.95,20071203,6.29,1.75,6.92,700.42,13.0,43.95,38096.0
603868,飞科电器,家用电器,上海,22.88,4.36,4.36,34.37,20.99,5.84,6.88,1.58,1.218,5.68,6.54,20160418,11.33,2.6,-3.51,-14.55,38.97,19.5,12327.0
300012,华测检测,电器仪表,深圳,49.35,15.06,16.58,39.18,17.57,11.21,0.47,0.03,0.217,1.83,7.83,20091030,12.13,0.73,20.21,123.09,51.05,16.35,29680.0
603888,新华网,互联网,北京,53.37,5.19,5.19,40.0,31.35,2.58,14.99,2.89,0.302,5.44,3.95,20161028,6.5,1.25,-4.35,-10.1,38.49,16.97,41108.0
688019,安集科技,半导体,上海,104.97,0.12,0.53,9.54,8.56,0.51,7.09,13.35,1.08,16.34,7.46,20190722,0.99,1.86,0.0,0.0,48.99,22.54,9714.0
600059,古越龙山,红黄酒,浙江,39.95,8.09,8.09,45.64,30.3,12.02,18.81,2.33,0.14800000000000002,5.08,1.56,19970516,11.71,1.45,-0.9,4.66,39.27,9.5,42601.0
002627,宜昌交运,公共交通,湖北,19.8,2.77,3.34,39.99,20.24,6.77,12.4,3.71,0.327,6.58,1.31,20111103,5.41,1.62,1.32,23.29,16.17,6.45,10790.0
002001,新 和 成,化学制药,浙江,21.11,21.21,21.49,271.59,119.54,51.61,45.28,2.11,0.794,7.63,2.93,20040625,88.23,4.11,-14.2,-32.77,46.83,29.59,56000.0
002217,合力泰,元器件,福建,18.01,27.0,31.16,310.22,200.65,47.77,44.55,1.43,0.215,3.82,1.35,20080220,40.77,1.31,-12.12,-43.72,17.23,5.78,104104.0
300456,耐威科技,元器件,北京,141.38,3.24,6.42,41.23,18.34,3.15,17.32,2.7,0.079,4.21,3.54,20150514,4.01,0.63,-11.86,-38.12,43.23,10.12,24210.0
000155,川能动力,新型电力,四川,16.02,12.7,12.7,71.94,35.38,29.44,33.1,2.61,0.17600000000000002,2.78,1.35,20000926,-12.48,-0.98,-55.01,1543.2,31.88,17.13,35445.0
002021,*ST中捷,纺织机械,浙江,0.0,6.87,6.88,11.1,6.43,2.29,5.0,0.73,-0.069,0.95,1.59,20040715,-5.75,-0.84,-37.38,-302.67,16.77,-8.4,29232.0
601058,赛轮轮胎,汽车配件,山东,9.67,21.59,27.0,180.68,87.03,63.4,17.12,0.63,0.35200000000000004,2.58,1.76,20110630,26.48,0.98,10.14,83.84,23.61,8.39,48583.0
601968,宝钢包装,广告包装,上海,45.08,8.33,8.33,64.47,33.32,27.93,9.01,1.08,0.08900000000000001,2.72,1.96,20150611,4.5,0.54,6.63,157.34,13.34,1.82,56144.0
